AsofDate,client,strategy,ticker,descr,symbol,name,valueDate,monthCode,yearCode,bbrgType,tradeType,pstn,pnlDly,pnlMtd,pnlYtd,intraDay,notional,comments,price,updatedBy,lastUpdated,tickerUnderlying,priceUnderlying,ttype,putCall,openClose,optionStrike,optionDelta,canceled,canceled_by,canceled_time,tradeDate,id,EntityID
07/05/2025,NEST,OYDLSESGE,AEM CN,(null),AEM CN,(null),(null),(null),(null),(null),Equity,1500,-1891.7595,(null),(null),N,176774.7975,(null),117.849865,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884434,2079
07/05/2025,NEST,OYDLSESGE,AEM US,(null),AEM US,(null),(null),(null),(null),(null),Equity,12300,-22509,(null),(null),N,1442790,(null),117.3,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884435,1294
07/05/2025,NEST,OYDLSESGE,AESI US,(null),AESI US,(null),(null),(null),(null),(null),Equity,10454,-6586.02,(null),(null),N,124925.3,(null),11.95,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884436,31419
07/05/2025,NEST,OYDLSESGE,AGRO US,(null),AGRO US,(null),(null),(null),(null),(null),Equity,19330,-1159.8,(null),(null),N,166431.3,(null),8.61,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884437,3147
07/05/2025,NEST,OYDLSESGE,AKRBP NO,(null),AKRBP NO,(null),(null),(null),(null),(null),Equity,48815,-2031.1922,(null),(null),N,1050843.9221,(null),21.52707,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884438,3888
07/05/2025,NEST,OYDLSESGE,AKSO NO,(null),AKSO NO,(null),(null),(null),(null),(null),Equity,93331,8243.5539,(null),(null),N,275679.4278,(null),2.953782,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884439,7534
07/05/2025,NEST,OYDLSESGE,ALB US,(null),ALB US,(null),(null),(null),(null),(null),Equity,436,-623.48,(null),(null),N,24442.16,(null),56.06,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884440,2311
07/05/2025,NEST,OYDLSESGE,AMG NA,(null),AMG NA,(null),(null),(null),(null),(null),Equity,7898,609.9152,(null),(null),N,149407.3822,(null),18.917116,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884441,13164
07/05/2025,NEST,OYDLSESGE,AMR US,(null),AMR US,(null),(null),(null),(null),(null),Equity,1809,-5155.65,(null),(null),N,227626.47,(null),125.83,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884442,17449
07/05/2025,NEST,OYDLSESGE,AMS SJ,(null),AMS SJ,(null),(null),(null),(null),(null),Equity,12377,-7793.0171,(null),(null),N,431944.6136,(null),34.898975,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884443,2449
07/05/2025,NEST,OYDLSESGE,ANE SM,(null),ANE SM,(null),(null),(null),(null),(null),Equity,24586,-1455.8846,(null),(null),N,448356.0983,(null),18.236236,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884444,29828
07/05/2025,NEST,OYDLSESGE,ANTO LN,(null),ANTO LN,(null),(null),(null),(null),(null),Equity,19464,-6610.208,(null),(null),N,440320.7781,(null),22.622317,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884445,3640
07/05/2025,NEST,OYDLSESGE,APA US,(null),APA US,(null),(null),(null),(null),(null),Equity,48526,-12131.5,(null),(null),N,751182.48,(null),15.48,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884446,2012
07/05/2025,NEST,OYDLSESGE,APAM NA,(null),APAM NA,(null),(null),(null),(null),(null),Equity,6257,-479.7993,(null),(null),N,181487.3384,(null),29.005488,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884447,2818
07/05/2025,NEST,OYDLSESGE,ARIS US,(null),ARIS US,(null),(null),(null),(null),(null),Equity,8305,-45511.4,(null),(null),N,165850.85,(null),19.97,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884448,31461
07/05/2025,NEST,OYDLSESGE,ARRY US,(null),ARRY US,(null),(null),(null),(null),(null),Equity,210814,-23189.54,(null),(null),N,1062502.56,(null),5.04,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884449,29215
07/05/2025,NEST,OYDLSESGE,ARX CN,(null),ARX CN,(null),(null),(null),(null),(null),Equity,33695,17698.0629,(null),(null),N,652326.8773,(null),19.359753,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884450,851
07/05/2025,NEST,OYDLSESGE,ATI US,(null),ATI US,(null),(null),(null),(null),(null),Equity,1682,1614.72,(null),(null),N,117336.32,(null),69.76,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884451,3980
07/05/2025,NEST,OYDLSESGE,AU US,(null),AU US,(null),(null),(null),(null),(null),Equity,2046,-797.94,(null),(null),N,89369.28,(null),43.68,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884452,1991
07/05/2025,NEST,OYDLSESGE,AWR US,(null),AWR US,(null),(null),(null),(null),(null),Equity,5347,-6042.11,(null),(null),N,425621.2,(null),79.6,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884453,1805
07/05/2025,NEST,OYDLSESGE,BG US,(null),BG US,(null),(null),(null),(null),(null),Equity,12434,-28100.84,(null),(null),N,943740.6,(null),75.9,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884454,2136
07/05/2025,NEST,OYDLSESGE,BKR US,(null),BKR US,(null),(null),(null),(null),(null),Equity,4442,-399.78,(null),(null),N,161289.02,(null),36.31,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884455,17263
07/05/2025,NEST,OYDLSESGE,BLX CN,(null),BLX CN,(null),(null),(null),(null),(null),Equity,13700,3522.6399,(null),(null),N,307991.3851,(null),22.481123,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884456,28533
07/05/2025,NEST,OYDLSESGE,BN FP,(null),BN FP,(null),(null),(null),(null),(null),Equity,5119,1720.7774,(null),(null),N,435678.09,(null),85.11,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884457,2345
07/05/2025,NEST,OYDLSESGE,BOL SS,(null),BOL SS,(null),(null),(null),(null),(null),Equity,67868,2411.5536,(null),(null),N,2096927.8441,(null),30.897151,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884458,3417
07/05/2025,NEST,OYDLSESGE,BPT AU,(null),BPT AU,(null),(null),(null),(null),(null),Equity,226550,2259.1566,(null),(null),N,175648.746,(null),0.77532,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884459,444
07/05/2025,NEST,OYDLSESGE,BSL AU,(null),BSL AU,(null),(null),(null),(null),(null),Equity,32959,-11935.0142,(null),(null),N,487864.0948,(null),14.802151,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884460,3508
07/05/2025,NEST,OYDLSESGE,BTE CN,(null),BTE CN,(null),(null),(null),(null),(null),Equity,497500,-7118.7275,(null),(null),N,747549.9675,(null),1.502613,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884461,974
07/05/2025,NEST,OYDLSESGE,BTG US,(null),BTG US,(null),(null),(null),(null),(null),Equity,194156,-17474.04,(null),(null),N,599942.04,(null),3.09,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884462,276
07/05/2025,NEST,OYDLSESGE,BVN US,(null),BVN US,(null),(null),(null),(null),(null),Equity,38701,-14706.38,(null),(null),N,582063.04,(null),15.04,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884463,93
07/05/2025,NEST,OYDLSESGE,CALM US,(null),CALM US,(null),(null),(null),(null),(null),Equity,1331,-1756.92,(null),(null),N,127177.05,(null),95.55,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884464,3176
07/05/2025,NEST,OYDLSESGE,CDE US,(null),CDE US,(null),(null),(null),(null),(null),Equity,48444,-2906.64,(null),(null),N,277584.12,(null),5.73,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884465,3758
07/05/2025,NEST,OYDLSESGE,CENX US,(null),CENX US,(null),(null),(null),(null),(null),Equity,55503,-34966.89,(null),(null),N,878057.46,(null),15.82,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884466,3184
07/05/2025,NEST,OYDLSESGE,CEU CN,(null),CEU CN,(null),(null),(null),(null),(null),Equity,30300,458.1057,(null),(null),N,132628.4631,(null),4.377177,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884467,1486
07/05/2025,NEST,OYDLSESGE,CG CN,(null),CG CN,(null),(null),(null),(null),(null),Equity,90000,-16239.78,(null),(null),N,658536.48,(null),7.317072,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884468,1534
07/05/2025,NEST,OYDLSESGE,CHRD US,(null),CHRD US,(null),(null),(null),(null),(null),Equity,7457,-3504.79,(null),(null),N,672173.98,(null),90.14,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884469,134
07/05/2025,NEST,OYDLSESGE,CHX US,(null),CHX US,(null),(null),(null),(null),(null),Equity,30101,-2107.07,(null),(null),N,731153.29,(null),24.29,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884470,28175
07/05/2025,NEST,OYDLSESGE,CIA AU,(null),CIA AU,(null),(null),(null),(null),(null),Equity,99272,5292.1903,(null),(null),N,296325.1331,(null),2.984982,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884471,11061
07/05/2025,NEST,OYDLSESGE,CIVI US,(null),CIVI US,(null),(null),(null),(null),(null),Equity,29435,-2943.5,(null),(null),N,795628.05,(null),27.03,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884472,2207
07/05/2025,NEST,OYDLSESGE,CLB US,(null),CLB US,(null),(null),(null),(null),(null),Equity,13354,-2537.26,(null),(null),N,154906.4,(null),11.6,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884473,3653
07/05/2025,NEST,OYDLSESGE,CLF US,(null),CLF US,(null),(null),(null),(null),(null),Equity,5768,-692.16,(null),(null),N,48970.32,(null),8.49,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884474,3752
07/05/2025,NEST,OYDLSESGE,CMM AU,(null),CMM AU,(null),(null),(null),(null),(null),Equity,43546,1495.7616,(null),(null),N,270378.0285,(null),6.209021,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884475,12057
07/05/2025,NEST,OYDLSESGE,CMP US,(null),CMP US,(null),(null),(null),(null),(null),Equity,86,23.22,(null),(null),N,1223.78,(null),14.23,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884476,329
07/05/2025,NEST,OYDLSESGE,CNH US,(null),CNH US,(null),(null),(null),(null),(null),Equity,31317,-5637.06,(null),(null),N,382067.4,(null),12.2,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884477,2193
07/05/2025,NEST,OYDLSESGE,CNX US,(null),CNX US,(null),(null),(null),(null),(null),Equity,2583,232.47,(null),(null),N,81441.99,(null),31.53,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884478,4099
07/05/2025,NEST,OYDLSESGE,COP US,(null),COP US,(null),(null),(null),(null),(null),Equity,11478,918.24,(null),(null),N,1006735.38,(null),87.71,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884479,2237
07/05/2025,NEST,OYDLSESGE,CRC US,(null),CRC US,(null),(null),(null),(null),(null),Equity,15033,44497.68,(null),(null),N,578319.51,(null),38.47,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884480,4029
07/05/2025,NEST,OYDLSESGE,CRGY US,(null),CRGY US,(null),(null),(null),(null),(null),Equity,10508,-105.08,(null),(null),N,83433.52,(null),7.94,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884481,29976
07/05/2025,NEST,OYDLSESGE,CS CN,(null),CS CN,(null),(null),(null),(null),(null),Equity,229000,-9819.062,(null),(null),N,1113748.37,(null),4.86353,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884482,1120
07/05/2025,NEST,OYDLSESGE,CSIQ US,(null),CSIQ US,(null),(null),(null),(null),(null),Equity,20169,201.69,(null),(null),N,180915.93,(null),8.97,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884483,15802
07/05/2025,NEST,OYDLSESGE,CTRA US,(null),CTRA US,(null),(null),(null),(null),(null),Equity,36188,-11942.04,(null),(null),N,817848.8,(null),22.6,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884484,2455
07/05/2025,NEST,OYDLSESGE,CTVA US,(null),CTVA US,(null),(null),(null),(null),(null),Equity,17411,522.33,(null),(null),N,1087839.28,(null),62.48,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884485,28250
07/05/2025,NEST,OYDLSESGE,CWT US,(null),CWT US,(null),(null),(null),(null),(null),Equity,10740,-8162.4,(null),(null),N,527011.8,(null),49.07,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884486,4914
07/05/2025,NEST,OYDLSESGE,DAR US,(null),DAR US,(null),(null),(null),(null),(null),Equity,44796,3583.68,(null),(null),N,1476924.12,(null),32.97,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884487,3515
07/05/2025,NEST,OYDLSESGE,DE US,(null),DE US,(null),(null),(null),(null),(null),Equity,1554,-4506.6,(null),(null),N,734109.6,(null),472.4,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884488,5123
07/05/2025,NEST,OYDLSESGE,DLEKG IT,(null),DLEKG IT,(null),(null),(null),(null),(null),Equity,1279,4074.4374,(null),(null),N,204738.3308,(null),160.076881,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884489,4838
07/05/2025,NEST,OYDLSESGE,DNL AU,(null),DNL AU,(null),(null),(null),(null),(null),Equity,122368,6399.724,(null),(null),N,192120.5745,(null),1.570023,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884490,1776
07/05/2025,NEST,OYDLSESGE,DNOW US,(null),DNOW US,(null),(null),(null),(null),(null),Equity,27714,-37968.18,(null),(null),N,406287.24,(null),14.66,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884491,4088
07/05/2025,NEST,OYDLSESGE,DOLE US,(null),DOLE US,(null),(null),(null),(null),(null),Equity,13163,-658.15,(null),(null),N,192048.17,(null),14.59,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884492,31486
07/05/2025,NEST,OYDLSESGE,DPM CN,(null),DPM CN,(null),(null),(null),(null),(null),Equity,18000,-1794.24,(null),(null),N,252438.984,(null),14.024388,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884493,1788
07/05/2025,NEST,OYDLSESGE,DQ US,(null),DQ US,(null),(null),(null),(null),(null),Equity,59381,-6531.91,(null),(null),N,771953,(null),13,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884494,26871
07/05/2025,NEST,OYDLSESGE,DRR AU,(null),DRR AU,(null),(null),(null),(null),(null),Equity,94589,2206.7614,(null),(null),N,222454.7886,(null),2.351804,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884495,29037
07/05/2025,NEST,OYDLSESGE,DRX LN,(null),DRX LN,(null),(null),(null),(null),(null),Equity,47657,6433.838,(null),(null),N,402304.2383,(null),8.441661,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884496,2890
07/05/2025,NEST,OYDLSESGE,DVN US,(null),DVN US,(null),(null),(null),(null),(null),Equity,35103,-10530.9,(null),(null),N,1063269.87,(null),30.29,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884497,1488
07/05/2025,NEST,OYDLSESGE,ECV GR,(null),ECV GR,(null),(null),(null),(null),(null),Equity,16089,157.3343,(null),(null),N,324623.6342,(null),20.176744,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884498,28525
07/05/2025,NEST,OYDLSESGE,EDV CN,(null),EDV CN,(null),(null),(null),(null),(null),Equity,20600,-3653.2658,(null),(null),N,614141.8878,(null),29.812713,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884499,2223
07/05/2025,NEST,OYDLSESGE,EFX CN,(null),EFX CN,(null),(null),(null),(null),(null),Equity,28400,6004.6688,(null),(null),N,195847.82,(null),6.89605,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884500,2244
07/05/2025,NEST,OYDLSESGE,EGO US,(null),EGO US,(null),(null),(null),(null),(null),Equity,22859,-9600.78,(null),(null),N,456722.82,(null),19.98,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884501,743
07/05/2025,NEST,OYDLSESGE,ENI IM,(null),ENI IM,(null),(null),(null),(null),(null),Equity,6157,-418.0788,(null),(null),N,88385.0895,(null),14.35522,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884502,106
07/05/2025,NEST,OYDLSESGE,ENLT IT,(null),ENLT IT,(null),(null),(null),(null),(null),Equity,10281,2300.8878,(null),(null),N,176082.9851,(null),17.127029,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884503,30002
07/05/2025,NEST,OYDLSESGE,ENPH US,(null),ENPH US,(null),(null),(null),(null),(null),Equity,7305,-1022.7,(null),(null),N,319447.65,(null),43.73,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884504,16073
07/05/2025,NEST,OYDLSESGE,EOG US,(null),EOG US,(null),(null),(null),(null),(null),Equity,8241,-6180.75,(null),(null),N,889780.77,(null),107.97,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884505,4934
07/05/2025,NEST,OYDLSESGE,EOSE US,(null),EOSE US,(null),(null),(null),(null),(null),Equity,51824,84473.12,(null),(null),N,345666.08,(null),6.67,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884506,31370
07/05/2025,NEST,OYDLSESGE,EPIA SS,(null),EPIA SS,(null),(null),(null),(null),(null),Equity,1779,-14.1377,(null),(null),N,39682.2512,(null),22.305931,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884507,26850
07/05/2025,NEST,OYDLSESGE,EQX US,(null),EQX US,(null),(null),(null),(null),(null),Equity,2770,-193.9,(null),(null),N,18919.1,(null),6.83,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884508,29523
07/05/2025,NEST,OYDLSESGE,ERA FP,(null),ERA FP,(null),(null),(null),(null),(null),Equity,3358,2377.2256,(null),(null),N,189694.5752,(null),56.490344,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884509,2638
07/05/2025,NEST,OYDLSESGE,ERG IM,(null),ERG IM,(null),(null),(null),(null),(null),Equity,14421,-8857.1619,(null),(null),N,287204.8865,(null),19.91574,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884510,57
07/05/2025,NEST,OYDLSESGE,ERO CN,(null),ERO CN,(null),(null),(null),(null),(null),Equity,13900,-9457.56,(null),(null),N,186866.9852,(null),13.443668,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884511,29069
07/05/2025,NEST,OYDLSESGE,EVN AU,(null),EVN AU,(null),(null),(null),(null),(null),Equity,123658,-7430.7329,(null),(null),N,676714.3243,(null),5.472467,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884512,2988
07/05/2025,NEST,OYDLSESGE,EVR LN,(null),EVR LN,(null),(null),(null),(null),(null),Equity,47899,-73.6208,(null),(null),N,51711.6646,(null),1.079598,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884513,2138
07/05/2025,NEST,OYDLSESGE,FANG US,(null),FANG US,(null),(null),(null),(null),(null),Equity,2158,-5200.78,(null),(null),N,279612.06,(null),129.57,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884514,4976
07/05/2025,NEST,OYDLSESGE,FCX US,(null),FCX US,(null),(null),(null),(null),(null),Equity,12290,-11061,(null),(null),N,454975.8,(null),37.02,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884515,1930
07/05/2025,NEST,OYDLSESGE,FDP US,(null),FDP US,(null),(null),(null),(null),(null),Equity,6313,-2146.42,(null),(null),N,208392.13,(null),33.01,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884516,5187
07/05/2025,NEST,OYDLSESGE,FDR SM,(null),FDR SM,(null),(null),(null),(null),(null),Equity,10708,-7654.8922,(null),(null),N,244000.8831,(null),22.786784,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884517,17592
07/05/2025,NEST,OYDLSESGE,FLNC US,(null),FLNC US,(null),(null),(null),(null),(null),Equity,6507,2082.24,(null),(null),N,29346.57,(null),4.51,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884518,29972
07/05/2025,NEST,OYDLSESGE,FLNG US,(null),FLNG US,(null),(null),(null),(null),(null),Equity,6481,648.1,(null),(null),N,155414.38,(null),23.98,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884519,29549
07/05/2025,NEST,OYDLSESGE,FLS DC,(null),FLS DC,(null),(null),(null),(null),(null),Equity,5004,616.793,(null),(null),N,244011.353,(null),48.76326,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884520,4938
07/05/2025,NEST,OYDLSESGE,FMC US,(null),FMC US,(null),(null),(null),(null),(null),Equity,21093,-14132.31,(null),(null),N,737833.14,(null),34.98,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884521,3131
07/05/2025,NEST,OYDLSESGE,FMG AU,(null),FMG AU,(null),(null),(null),(null),(null),Equity,145037,3572.9865,(null),(null),N,1507768.2477,(null),10.395749,setJamPositionsSQLSVR.pl,07/05/25 16:49,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14884522,2938
